EpisodeReward,RawReward,Avg50Reward
27.0289962825279,-33.085501858736166,-7.206408382615703
1.1949367088600944,-46.20253164557027,-6.0481700257969955
29.599999999999778,-32.00000000000028,-4.154631564258547
14.167375886524486,-39.71631205673798,-2.5313255690194163
1.3081081081075077,-45.94594594594656,-1.215163406857274
9.329032258064256,-41.93548387096806,0.33001656490332754
40.65992217898845,-26.07003891050575,2.445288001183817
12.066898954703646,-40.76655052264828,4.031340756910182
-11.955555555556165,-52.777777777778375,5.096956918526324
1.3081081081074295,-45.94594594594658,6.2346642311901395
26.179264214046675,-33.110367892976775,7.850618116153664
21.613559322033474,-35.59322033898345,9.5334156183838
17.01059190031142,-37.69470404984442,11.065570919287547
13.199999999999033,-40.00000000000089,12.649827147045528
17.337931034481716,-37.93103448275957,13.914088952448543
36.32989690721546,-27.835051546392677,15.70966591157187
32.260139860139915,-30.069930069930027,15.954987667882484
24.744444444443328,-34.02777777777879,16.168016091655087
-24.665780730897943,-60.13289036544939,16.80766779729856
-59.89473684210492,-78.9473684210523,15.596439727123142
-67.92996632996565,-83.16498316498252,15.197949989564929
-55.0388059701485,-76.11940298507395,13.477537506525609
-76.19999999999935,-87.49999999999935,12.987173289273223
-81.06315789473604,-90.13157894736761,12.01947041506646
-74.79735973597299,-86.79867986798618,11.170298464646685
162.10364372469527,37.65182186234715,13.18527456494707
-77.98631178707149,-88.59315589353535,12.161688680082841
-81.81265822784722,-90.50632911392317,9.812292658383063
-75.72229299362968,-87.26114649681442,7.908042876941856
-80.1103448275854,-89.65517241379229,6.167169313723486
168.04274809160214,41.22137404580073,9.694308012579754
-79.89407665505144,-89.5470383275253,7.909575904766091
-80.79999999999922,-89.9999999999992,5.690418010029282
-80.5297297297289,-89.86486486486403,3.8302010378123303
-80.2520547945197,-89.72602739725943,1.6667133399801919
-81.56923076922996,-90.38461538461456,-0.7939951188207794
-78.15849056603693,-88.67924528301808,-2.939164930141518
-81.56923076922989,-90.3846153846145,-5.267692402668971
142.02625482625336,27.413127413126187,-2.5792398136967667
-79.44768683273945,-89.32384341636934,-7.379439927163136
-78.32808988763973,-88.7640449438195,-9.36319321427763
-81.75238095238014,-90.47619047618966,-11.27834821587556
-79.13935018050441,-89.16967509025172,-12.785863653990434
-80.03875432525874,-89.61937716262898,-14.579457853123593
-79.13935018050441,-89.16967509025172,-16.117068386145437
-79.06086956521665,-89.13043478260795,-19.757094937755106
-81.69171974522212,-90.44585987261064,-22.604423308563163
-80.8664451827232,-90.0332225913611,-24.802733344293102
-81.81265822784727,-90.50632911392321,-26.574279884244355
-80.32218430034024,-89.76109215016962,-28.28074841497165
-79.96666666666562,-89.5833333333323,-30.420661673955514
-79.89407665505152,-89.54703832752537,-32.042441941233754
5.498257839720667,-44.25087108013997,-32.52447678443933
30.604580152670756,-31.297709923665018,-32.195732699116405
96.49655172413722,3.4482758620686083,-30.291963826795815
-86.88648648648547,-93.24324324324222,-32.21627420168681
16.066894197951168,-38.56655290102489,-32.70813476130755
-87.74177215189769,-93.67088607594832,-34.70430818343958
25.895719844357078,-33.85214007782171,-33.947282675441315
-83.25614035087634,-91.22807017543772,-35.63856764462099
80.98082191780699,-4.109589041096724,-34.54253649054578
134.07272727272593,23.63636363636245,-32.29335313153194
121.73172690762982,16.465863453814784,-30.19893043138557
266.2171003717479,93.30855018587411,-25.138588423950587
191.67835051546254,54.63917525773074,-21.65178003433097
134.75824915824901,24.579124579124507,-19.6832129893103
53.13755274261486,-19.831223628692715,-19.265664731660802
29.490647482013962,-31.65467625899313,-19.17074067090939
-36.032432432431335,-66.21621621621524,-19.398073704940057
-87.41298701298597,-93.50649350649246,-19.948438708357674
-78.41194029850645,-88.80597014925274,-20.158078187728492
14.205750798721809,-39.29712460063925,-18.773187052351087
129.45555555555418,21.527777777776613,-14.660075941240013
-87.06666666666564,-93.3333333333323,-14.780146116678612
226.45714285714587,71.4285714285742,-8.755056064816234
101.05841924398564,6.5292096219929405,-9.975960554430424
68.1230769230763,-11.538461538461663,-7.053772780227466
164.36989247311692,39.784946236557964,-2.1301217662081875
111.02158273381252,11.51079136690673,1.604755748340658
205.08398791540696,63.1419939577032,7.308642403200504
222.83432343234588,71.61716171617387,8.404473910015378
70.65611510791297,-10.071942446043373,11.41547774527467
220.82261484098802,69.61130742049357,17.447930042094413
182.90746268656923,49.253731343285416,22.716673890420374
134.00127795527087,24.600638977635448,27.001740545416183
197.0328358208952,56.71641791044741,32.573781877218686
238.4642335766423,78.83211678832113,38.90623636007227
270.9043478260897,95.65217391304591,45.955707931978665
96.60740740740735,3.7037037037038485,45.04733098360174
128.9582417582415,20.879120879120705,49.21544955542136
91.94736842105141,1.973684210525469,52.62095872159519
45.985964912279606,-22.807017543860344,55.17572563888839
63.213793103447,-13.793103448276591,58.022788504567416
411.26666666667194,170.83333333333727,67.84889692440602
165.10175438596562,40.3508771929831,72.73371901573542
66.47567567567435,-12.162162162162916,75.64444992055324
4.290109890109182,-45.05494505494576,77.36408651325988
524.8209059233493,231.01045296167564,89.47783353538132
377.90476190476613,155.95238095238395,98.67218193803359
198.18947368421314,57.89473684210765,104.24241509772466
110.44217252396112,11.821086261980401,108.05059188153719
514.000000000006,225.00000000000435,119.92847341463833
342.1986577181252,134.8993288590638,126.66248141220643
495.58692810458103,216.99346405229178,135.96212837124463
169.8441947565558,42.322097378278535,137.429081231893
225.76271186441016,72.88135593220649,143.68206519891095
247.40068259386084,84.30034129693192,148.3087409668291
49.30337078651576,-21.34831460674224,151.0496438255974
238.58914728682544,78.29457364341425,155.30351237444674
39.58709677419277,-25.80645161290379,157.76037711694815
45.84615384615279,-23.076923076923737,157.05768375551506
468.0000000000048,200.0000000000039,163.7362292100606
410.4893203883538,171.84466019417815,169.5113810796751
526.8541353383519,230.82706766917713,174.7241217790072
101.72121212121087,6.060606060605075,172.92497901112216
329.91633986928554,128.7581699346441,176.8281408253429
35.862295081966366,-27.868852459016953,176.48263567212996
43.32413793103356,-24.137931034483323,176.75930548111032
13.245921450150572,-39.577039274924964,177.74487255876193
169.58208955223913,41.79104477611966,182.88477409006646
366.51525423729277,147.45762711864782,191.78331798078244
208.8450511945419,63.82252559727198,195.67610398869883
413.2526315789511,173.02631578947663,201.35204550916674
557.2641114982632,248.43205574913284,214.23866107246536
114.61176470588222,14.705882352941062,212.00175350944005
219.6000000000044,68.00000000000402,214.37258512456043
39.25100671140843,-26.17449664429593,213.79514372032708
341.98843930636264,136.9942196531824,217.347514656992
419.74012738853855,177.07006369427,223.52188555008652
307.16226415094826,116.98113207547567,225.56345107479734
237.21235521235963,77.60617760618156,225.85101171039761
123.46705539358592,19.53352769679295,226.9072305161111
36.329896907215584,-27.83505154639237,223.21737615743564
546.8363636363665,241.81818181818392,230.49595417643155
236.24615384615828,76.92307692308106,232.5408516942493
494.15884476534745,214.07942238267503,238.48337187313834
200.54317343173554,58.6715867158683,237.72495067024022
-6.000000000000355,-50.0000000000004,232.18686371371842
453.4352941176514,194.1176470588265,239.32342144792332
53.17183098591437,-19.014084507042934,237.80769323247677
462.51543624161525,198.65771812080874,245.21905458888807
557.7405017921184,247.67025089605966,255.45414532648482
200.543173431739,58.67158671587137,258.2007329330507
180.69629629630032,48.148148148151726,253.5893255256432
81.17647058823403,-4.4117647058832326,251.9108198496886
5.88811188811113,-44.05594405594479,250.69906857393732
40.936170212764964,-25.53191489361777,251.43198978039044
718.2545454545366,332.72727272726604,255.3006625710142
22.434782608694984,-34.78260869565269,248.19126298509272
-6.262251655630138,-50.33112582781549,244.1022284782959
291.0666666666709,108.33333333333692,247.71471836115012
510.9739130434833,226.08695652174276,247.65419662201964
416.10708661417584,171.65354330708826,249.13236519994064
559.880272108848,250.34013605442482,250.41823208002603
4.711111111110359,-44.44444444444516,247.11557040711713
156.58775510204296,34.69387755102244,245.73207127186973
162.1777777777807,38.88888888889147,244.02761317554814
670.0108108108054,305.40540540540064,256.44176197603394
-29.170068027211627,-62.585034013606204,251.0865776697532
212.2344827586245,65.51724137931376,254.53952538944185
-28.137931034483543,-62.06896551724217,253.0598436918291
198.49831649832078,58.249158249162136,247.66981002179543
5.442105263157099,-44.07894736842183,239.5688657192915
47.55179153094343,-21.824104234528452,229.98281884314332
233.29836065574278,77.0491803278733,232.61436181383397
-27.554372623574892,-61.97718631178785,225.46494756397675
724.2170542635662,334.1085271317835,239.23204274760874
111.82671480144504,11.913357400722981,240.60209428501702
365.0555555555608,146.52777777778184,247.6382869671252
147.22051282051538,31.410256410258697,247.19105543249069
201.71531531531946,57.65765765766146,243.89505665405122
195.68404669261102,55.6420233463072,243.63183656401262
50.268438538205125,-20.2657807308978,236.3721527031977
301.8784660766994,115.33923303835076,231.26443979476645
156.47299270073205,35.03649635036692,232.10166435466346
405.6112676056397,167.60563380282136,235.82188970677612
120.4941176470586,17.647058823529193,237.44675192548914
478.9931034482804,206.8965517241417,240.18684520832747
584.4727272727304,263.63636363636516,243.48149720601134
390.09638554217486,162.04819277108896,245.14017963383586
637.3833935018044,289.891696750902,253.14360039962475
134.6269503546113,24.113475177306142,253.36679829884528
580.0842105263193,261.8421052631605,264.24188457122733
494.1577854671323,214.87889273356734,263.1883130078427
113.11910112359598,12.359550561798217,260.72577195339136
519.0073089701062,228.90365448505463,261.22274123748656
515.9485530546667,227.97427652733435,267.5308488299452
449.1602836879484,190.78014184397523,276.6340545037042
443.5888888888943,188.1944444444484,276.43712639912906
546.5146853146896,242.65734265734557,286.3039834857046
493.5789473684257,215.78947368421407,286.92525370824075
450.31760797342764,192.35880398671517,284.77679583186693
625.2787644787666,282.2393822393835,293.2715076528075
58.68478964401176,-15.857605177994216,290.8312775197617
389.6125786163563,161.00628930817908,296.9999996803242
63.32711370262261,-12.536443148688763,298.1487797166144
147.81818181818372,30.909090909092654,300.28641994872277
590.7827956989281,265.59139784946456,297.7369849536106
704.609150326792,328.1045751633943,311.3804723079726
194.71111111111523,55.55555555555923,315.39993956330744
786.9333333333291,366.666666666664,325.3172728966406
353.6053511705743,140.80267558528877,322.1699016591824
476.71111111111657,205.5555555555594,323.3819821491213
225.92234432234864,72.16117216117598,316.7028235933913
481.1401993355519,208.97009966777657,326.2314053578801
355.83529411765176,144.11764705882732,330.2163561381923
33.245070422534205,-29.577464788733135,327.6377019910874
-6.311526479751503,-50.155763239876116,314.1112552452762
427.7645645645699,182.28228228228582,323.24994789711184
6.676056338027362,-43.66197183098667,319.1387793686999
128.2229508196708,21.311475409834856,322.26599700578294
35.14875444839752,-28.825622775801467,318.9990057647845
752.2989010988956,350.5494505494468,333.9361416814993
104.22733812949505,7.913669064747085,335.06965261347034
672.2943396226389,307.54716981131884,343.84957219280824
280.3777777777831,101.38888888889332,350.0082152008355
156.97700348432278,35.88850174216233,338.66341418525053
725.2307692307668,334.61538461538305,350.931495273837
290.64347826087334,106.5217391304381,349.4432537279432
530.1419795221906,234.4709897610967,357.1016830619768
367.66504065041073,152.03252032520632,360.42067756867857
215.5263157894786,67.76315789474138,360.8175229506159
599.1304347826053,269.5652173913011,371.79476287550386
579.5589743589786,262.1794871794897,377.34837304114944
472.2126126126186,206.30630630631018,383.6631654393872
87.99999999999864,-9.119371924271036e-13,377.31094008727433
717.6688644688626,332.2344322344313,389.2544350237105
131.15469255663606,22.97734627831864,382.2976668058776
408.94054054054584,170.27027027027432,378.7870230712339
407.7275362318885,172.46376811594502,379.13964608502806
177.44029304029632,46.52014652014949,369.940784075798
510.380327868858,224.59016393443008,377.45585162608296
522.9569620253221,232.27848101266184,376.31330665606293
459.85665529010816,196.92832764505553,375.62728405252244
570.6823529411811,252.94117647059176,384.7785490888741
506.6356164383604,221.91780821918132,384.53111523823935
484.25321100918035,211.92660550459124,383.8972083973296
141.95675675675832,28.37837837837983,377.7531378587058
638.8167832167841,291.6083916083922,381.65769574526354
816.8137931034371,386.20689655171674,387.06367790103855
-29.525925925926714,-62.962962962963765,376.6015804351515
161.01935483871205,38.709677419357014,370.8156153724571
202.80000000000456,60.00000000000412,362.3660400828819
493.7577854671325,214.87889273356748,371.0674999993443
-52.64326018808774,-74.92163009404388,362.22238322325546
46.52957746478762,-22.53521126760636,361.8864324984988
2.703249097472142,-45.84837545126432,358.9841338440845
651.4577181208037,299.3288590604013,360.19763229252203
786.8659003831331,367.4329501915649,361.8427672936489
136.76593059937088,26.18296529968611,360.68386368341396
462.68421052632004,199.34210526316124,354.1988812272737
687.1402135231309,316.37010676156524,360.8695784743249
384.95015772871176,158.67507886435726,359.0343594066768
577.4671586715892,257.9335793357951,366.0652556936616
661.2280442804415,302.2140221402205,369.6670125925594
695.5016393442595,322.9508196721291,376.4603394970916
98.73846153846009,5.769230769229663,377.7702073194102
666.6189781021909,305.10948905109535,391.22881741104896
601.0745874587458,272.9372937293725,394.6950178689324
421.75855855856366,179.27927927928266,402.9966679133431
685.3678321678316,316.08391608391554,414.13956554030636
438.4225352112726,185.21126760563726,422.2050411555639
777.5362318840522,363.7681159420251,422.7097877712671
283.64010025063004,108.02005012531615,426.2980430136897
198.20674157303822,57.30337078652098,416.8162910526978
81.08936170212658,-4.255319148936849,412.83052273118466
470.8606060606117,203.03030303030707,419.1081947827104
147.55789473684422,31.57894736842298,407.55473729283193
81.08936170212624,-4.255319148937154,403.363654961657
483.44761904762305,209.52380952381256,402.4297677521656
774.595053003525,362.8975265017598,410.568367999228
472.87152317881277,204.63576158940754,415.7152721470146
687.2623376623345,318.8311688311659,417.47791020460915
5.001242236024087,-44.099378881988294,405.98675556215005
587.6970099667782,265.4485049833883,408.2964435092333
599.89803921569,272.54901960784554,418.53440429354714
144.46956521739295,30.43478260869717,407.0704183085178
644.0539589442789,298.826979472138,417.3284036362706
597.8710097719859,271.33550488599144,421.10701302089933
767.9286821705374,357.36434108526703,428.31103593967237
349.49526813880664,139.74763406940494,431.7521354416426
429.06506024097,183.13253012048636,430.1258300890848
376.4024539877351,154.6012269938691,427.1947399283331
14.821621621620732,-39.18918918918997,418.29403925496337
677.4181818181767,310.909090909087,420.42875583250316
743.2863309352426,346.0431654676189,425.1617701224409
756.4748201438751,353.2374100719354,430.6062023051348
183.89930069930443,50.34965034965381,431.44505318398564
542.8324324324387,241.21621621622054,429.5253661682987
506.11827242525567,222.25913621262913,423.31145575473505
132.20431654676452,22.302158273383064,426.546060604189
573.6317880794646,257.6158940397289,434.798309269004
190.1693430656933,53.284671532846666,434.54569613031776
659.4666666666626,303.33333333332985,437.8598737543084
7.124050632910556,-43.037974683545094,439.05521997072844
299.8064516129078,112.90322580645562,444.1207574536909
805.1428571428471,378.57142857142134,460.1695496145983
189.82020905923775,53.31010452962071,450.93679943336707
778.4758842443684,366.23794212218394,450.76899911059166
728.7124087591152,337.95620437955415,462.60792867378655
-5.909219858156813,-50.3546099290788,453.23606006609697
598.8749163879587,271.23745819397783,451.4707541233936
85.25217391304204,-2.1739130434791805,445.4767944470802
158.58129496403154,36.69064748201697,437.099077172929
541.128662420388,240.76433121019517,434.6970895357279
732.3188811188733,340.55944055943394,435.4334343712202
479.76334405145184,208.68167202572727,443.0539320214801
828.7321554770249,391.1660777385109,446.2961955689767
73.24907975460118,-7.975460122699138,435.7396854148938
659.2673835125368,301.43369175626526,440.4898619139733
326.02130177515323,127.81065088757816,433.30293130611966
140.41696113074042,27.208480565369626,427.34281982450915
464.3636363636401,198.18181818182123,421.0793679141009
802.0728624535218,375.8364312267585,431.44802315815866
29.56363636363534,-31.818181818182605,428.07516105397076
123.76236162361812,18.08118081180976,428.92862105240056
80.1824561403494,-3.508771929825526,421.11505805399526
503.4557823129303,219.72789115646654,428.2330158055169
411.0463576158984,171.52317880795022,434.83215572379237
379.15675675676175,153.37837837838234,432.74633847797514
501.72287581699925,220.26143790850077,427.2888949342447
529.4666666666707,233.3333333333366,428.4207978040018
687.7167883211623,316.05839416057853,428.4298868171783
570.5757961783382,256.68789808916597,439.74137789602463
-15.743130990416102,-55.27156549520844,427.67257507688066
551.9891891891822,244.59459459458716,426.71439807635056
153.7368421052658,34.86842105263402,426.899743614108
-9.96190476190554,-52.38095238095317,413.8194263399844
-36.03243243243295,-66.21621621621676,401.14135749589593
804.6206896551614,379.3103448275789,401.87519764558857
118.71812865497205,16.959064327486523,397.2596548559118
8.854237288134762,-42.372881355933,388.8554383968551
115.35800711743903,13.87900355872004,383.6345494594491
661.1555555555485,302.7777777777711,396.5612281381278
554.8126984126989,249.20634920634882,394.10911847001813
127.23821656051126,21.019108280256305,381.78815618252355
15.673003802281144,-39.1634980988596,366.97211985569163
748.0573476702475,348.0286738351235,378.25528079511054
748.6461538461473,351.9230769230716,382.3715552233847
-24.665780730897723,-60.132890365449235,371.7558741602616
508.8481099656402,223.02405498282124,379.28875002863913
112.97142857142947,14.285714285715112,370.07554283847844
742.9109489051117,345.2554744525568,381.13037495526675
76.94911242603445,-5.325443786982818,369.48002387045426
715.5652173912978,334.7826086956476,383.6488472056219
467.0647686832797,198.93238434164132,386.99401354702934
125.02047244094541,18.11023622047292,373.39156585299133
507.5095406360474,221.5547703180251,379.7453524845276
799.5546099290689,375.1773049645319,380.1669269982215
615.3220338982987,279.66101694914636,377.8991195010052
521.9326599326666,229.96632996633465,388.45595709682175
73.10236220472407,-9.448818897637679,377.94050601315706
477.71899641577636,204.65949820788987,385.7898424632117
537.0966887417268,237.74834437086471,393.3601503387656
29.786301369861995,-31.506849315069264,383.13330311775513
235.26315789474177,77.63157894737299,373.19218865327247
589.9151943462786,263.95759717313365,375.39522565916894
704.31532846714,323.3576642335645,372.9068891189713
-4.297897897898643,-48.94894894894968,371.3559495659213
155.63333333333517,35.41666666666826,361.2832685623373
1.0234113712366515,-46.48829431438206,354.78331075425893
1143.343511450366,552.6717557251797,374.84184176065145
438.8502994012045,187.4251497006039,374.3315750214027
13.850187265916691,-40.07490636704198,358.56712151765066
164.85128205128254,41.02564102564146,361.27287443140364
808.334426229502,381.96721311475034,374.96431572352134
380.2339622641571,154.7169811320804,380.9653458459974
397.8270270270331,163.5135135135184,378.85277074027937
535.0801444043369,235.74007220216973,381.33344647604827
90.63884892086264,0.7194244604313534,375.5630883193302
541.3679180887276,237.88395904435941,376.3559891647648
203.60000000000463,60.000000000004206,369.83865583143154
101.64682274247568,7.023411371238222,358.1172565198578
18.582965299683806,-36.90851735015846,347.0773999022846
-14.522222222223018,-54.86111111111192,347.10181807764855
277.80139860140366,99.30069930070385,341.618062265893
121.31371237458339,17.056856187292198,340.96959967127935
159.96823104693433,37.18411552346842,344.36820238745617
434.89150326798006,181.04575163399198,353.78668110146435
584.5190938511228,262.45954692555665,349.3846491853836
738.0487804877862,339.02439024388684,361.7712622220398
250.471428571434,83.03571428571921,366.6036060477059
942.7750915750756,445.7875457875332,383.1519477368586
172.4615384615424,44.23076923077278,373.3780673949786
537.758865248223,236.87943262410863,373.03699073168895
41.92679738561979,-24.836601307190303,371.3307623481911
441.9905723905793,186.19528619529154,379.85711371995706
1054.9404580152539,506.87022900762406,385.99477592685724
44.31788079470083,-23.84105960264976,371.9082104658284
53.05060240963722,-18.67469879518153,373.462538128639
12.805298013244165,-40.39735099337824,363.54168188959113
602.1142857142723,267.85714285712965,373.32453903244794
119.77721518987508,17.088607594938154,360.8618643581433
-39.05498007968177,-68.12749003984115,358.54178250802886
593.9259259259132,262.96296296295066,356.10899667872116
8.436363636362781,-43.18181818181897,346.93642857778286
170.21538461538813,42.30769230769558,347.84032682127173
-28.65753424657606,-62.32876712328841,337.11698532361925
92.49855072463794,1.449275362319347,322.9758641395306
99.34492753623263,5.07246376811683,312.6563220122893
618.1956834532247,277.6978417266069,314.58158248270047
140.4735632183932,26.436781609197638,315.9290065029738
215.24633204633687,66.02316602317038,310.67955321558503
-5.600000000000737,-50.00000000000073,299.8256194407505
26.06713286713187,-33.56643356643435,299.7512360706959
-21.06666666666746,-58.333333333334124,294.62463957946767
27.448231511253024,-32.47588424437376,283.3753003227672
80.14084507042207,-4.929577464788851,270.8918106548328
225.06569343066212,71.5328467153331,275.479082481404
153.46666666666712,33.33333333333373,275.43574914807067
48.5338289962813,-21.93308550185954,276.3859575005716
69.09415807560111,-10.652920962199168,254.90097043307628
114.81509433962364,13.207547169812301,248.4202663318446
92.60751879699137,1.5037593984956366,249.9954129624661
474.49655172414316,203.44827586207336,256.18831835592334
57.35433070866013,-17.322834645670028,241.16871644550653
181.80332225913992,49.501661129571495,237.20010364540616
-44.75844155844185,-70.77922077922109,228.3483942736967
667.6727272727153,303.6363636363529,231.0002459310642
36.235616438355066,-28.082191780822708,229.9121812814141
56.61650165016434,-17.491749174917725,220.21715295264278
194.23396226415448,54.71698113207881,220.0298321979258
193.28030888031344,54.44015444015854,221.86250192068255
292.7523465704021,105.77617328520313,227.34588954609694
207.04378698225386,62.721893491129116,231.77720973018648
720.7793814432886,332.9896907216408,240.63676938702417
175.2666666666668,45.83333333333346,241.71582847286584
494.26262626262917,213.1313131313149,248.40171637717972
781.2700389104943,363.0350194552435,255.32928709003002
943.6408163265162,451.0204081632547,262.5117215395379
7.475177304963655,-43.262411347518544,247.90024947588142
1408.8895752895455,687.6447876447698,271.06861241024365
352.0525547445315,137.2262773722677,259.25416167363284
89.91684587813634,0.3584229390684758,257.6032678219647
402.01355932203955,164.4067796610217,254.8883617034411
135.47586206896784,24.137931034484858,256.75934299710804
723.3948717948604,335.8974358974257,262.38742898519365
220.23783783784307,68.91891891892374,245.69337658164542
505.1622641509423,216.98113207546996,254.9102642487702
313.3075268817259,115.0537634408652,260.11540273821197
724.1954198473177,331.2977099236539,274.34320517489346
213.5258278145747,65.56291390728947,266.5714360168995
659.0545454545311,297.7272727272594,277.3569826221926
555.4775510204009,246.93877551019645,289.2476332441943
539.1159874608167,238.55799373040767,288.15143447489237
353.3498559077871,142.07492795389524,295.04970432032087
149.01818181818476,30.90909090909357,294.62576026437677
91.03884892086197,0.7194244604306074,297.0196879277255
698.12841328412,320.66420664205503,309.13228517891514
11.80298507462614,-40.298507462687276,307.381446329683
96.90687022900835,3.0534351145047074,296.9556700651987
1031.8308724832104,497.3154362416046,314.7828162504951
815.8544061302523,378.92720306512075,326.7949777321734
331.11559633028185,129.35779816514287,333.529289658779
150.93426573426805,32.86713286713503,336.02663231612166
1435.7074204946787,705.6537102473385,365.16211405934865
65.83859649122664,-12.280701754386818,365.9299213589482
1222.4349809885716,595.8174904942839,388.7758040773112
173.68888888889137,44.44444444444666,387.7482679864757
509.26642066420607,221.03321033210233,394.8642630664265
35.34470989760985,-28.32764505119531,394.6004806844531
655.8111111111016,299.3055555555465,406.3348197451631
157.6981132075499,35.849056603776106,407.19248012252166
452.6352941176523,194.11764705882766,414.3930356289348
11.647058823528543,-41.176470588236086,405.1360457709225
459.0736842105307,194.73684210526704,413.17043284095985
4.290109890109068,-45.05494505494585,409.62016859357936
386.5910652921014,154.2955326460528,418.24715873059023
672.0757475082976,308.63787375414546,418.3352191353018
176.9176470588277,47.05882352941549,421.1488597477113
5.075409836064768,-44.26229508196799,420.11803791142927
158.7735408560344,36.18677042801858,419.4088294832669
130.89795918367554,22.448979591838608,418.1611824893342
678.7881918819052,309.59409594094666,425.8818993955642
203.828571428575,60.714285714289026,425.8175950844906
98.90232558139576,4.651162790698212,413.38005396725276
4.34918566775173,-44.62540716612452,409.9617043472744
158.46292134831776,34.83146067416028,403.2457102489882
187.9092651757235,53.35463258786353,391.37849477429285
636.9777777777665,288.8888888888778,385.2452340033178
59.81408450704088,-15.492957746479664,386.29201214735934
200.0530120481979,56.62650602410103,362.1152808825324
2.5743589743582014,-45.512820512821264,355.1257169671289
622.2557377049055,280.32786885244695,365.77249480366436
